ID,GENDER,NAME,EMS,DOB,REG,SIRE,DAM
40894,M,DK Coleman's Prince,SIA a,20-01-2004,FD LO 125563,156482,139878
40895,M,DK Coleman's Simba,SIA a,20-01-2004,FD LO 125562,156482,139878
40896,M,DK Collanti's Ambrosius,BRI a,09-05-1998,FD LO 94915,89113,88995
40897,F,DK Collanti's Antonia,BRI w 63,09-05-1998,FD LO 94910,89113,88995
40898,F,DK Collanti's Belinka,BRI a,09-05-1998,FD LO 94912,89113,88995
40899,M,DK Collanti's Herkules,BRI w 61,09-05-1998,FD LO 94914,89113,88995
40900,F,DK Collanti's Saphira,BRI g,09-05-1998,FD LO 94913,89113,88995
40901,F,DK Collanti's Tusnelda,BRI w 63,09-05-1998,FD LO 94911,89113,88995
40902,M,DK Collatz's Alfa,NFO n 09 23,28-09-2012,(DK)FD LO 211609,97842,48478
40903,F,DK Colletto's Alaska,RAG a 04,01-09-2012,(DK)FD LO 211820,125464,40919
40904,M,DK Colletto's Bombardio,NFO d 22,30-01-2011,(DK)FD LO 202664,54104,32101
40905,M,DK Colletto's Crispin,RAG a 04,05-11-2011,(DK)FD LO 206486,125464,40919
40906,F,"DK Colletto's Ferula, DVM",NFO f 09 22,30-01-2011,(DK)FD LO 202666,54104,32101
40907,M,DK Colletto's Filur,RAG a,25-07-2010,(DK)FD LO 201008,185012,83008
40908,M,DK Colletto's Francesco Bernoulli,RAG a,31-05-2012,(DK)FD LO 210068,60024,32704
40909,F,DK Colletto's Hawaii,RAG a 04,01-09-2012,(DK)FD LO 211819,125464,40919
40910,M,DK Colletto's Kung Fu,RAG e,25-07-2010,(DK)FD LO 201010,185012,83008
40911,M,DK Colletto's Lightning McQueen,RAG a,31-05-2012,(DK)FD LO 210070,60024,32704
40912,F,DK Colletto's Mississippi,RAG a 04,01-09-2012,(DK)FD LO 211821,125464,40919
40913,F,DK Colletto's Mokaï,RAG a 04,05-11-2011,(DK)FD LO 206484,125464,40919
40914,F,DK Colletto's Pipsqueak,RAG a 04,05-11-2011,(DK)FD LO 206483,125464,40919
40915,M,DK Colletto's Riddikulus,NFO d 09 23,30-01-2011,(DK)FD LO 202665,54104,32101
40916,F,DK Colletto's Sally Carrera,RAG a,31-05-2012,(DK)FD LO 210069,60024,32704
40917,M,DK Colletto's Schweppes,NFO n 23,25-08-2010,(DK)FD LO 200800,170135,32101
40918,M,DK Colletto's Simba Vermont,RAG a 04,01-09-2012,(DK)FD LO 211815,125464,40919
40919,F,DK Colletto's Solero Summer,RAG a,25-07-2010,(DK)FD LO 201007,185012,83008
40920,M,DK Colletto's Sprite,NFO n 24,25-08-2010,(DK)FD LO 200801,170135,32101
40921,M,DK Colletto's Squash,NFO d 09 24,25-08-2010,(DK)FD LO 200799,170135,32101
40922,F,DK Colletto's Tennessee,RAG a 04,01-09-2012,(DK)FD LO 211818,125464,40919
40923,M,DK Colletto's Texas,RAG a 04,01-09-2012,(DK)FD LO 211817,125464,40919
40924,M,DK Colletto's Washington,RAG a 04,01-09-2012,(DK)FD LO 211816,125464,40919
40925,M,DK Colletto's Woodchuck,RAG a 04,05-11-2011,(DK)FD LO 206485,125464,40919
40926,M,DK Colletto's ZAPP,RAG e,25-07-2010,(DK)FD LO 201009,185012,83008
40927,F,DK Colmorn's Amalie,NFO n 09 23,24-07-1990,FD LO 59925,102990,102994
40928,M,DK Colmorn's Cæsar,NFO n 09,24-07-1990,FD LO 59924,102990,102994
40929,F,DK Colmorn's Dranella,NFO n 09 23,24-07-1990,FD LO 59927,102990,102994
40930,M,DK Colmorn's Pontus,NFO n 09,24-07-1990,FD LO 59923,102990,102994
40931,F,DK Colmorn's Sheila,NFO n 09,24-07-1990,FD LO 59926,102990,102994
40932,M,DK Color be happy Baby Face,PER d,06-05-2001,FD LO 110052,131852,35572
40933,M,DK Color be happy Red Devil,PER d,06-05-2001,FD LO 110051,131852,35572
40934,M,DK Color be happy Sleeping Child,PER e,06-05-2001,FD LO 110053,131852,35572
40935,F,DK Color be happy Spilop,PER f,06-05-2001,FD LO 110054,131852,35572
40936,F,DK ColourCat's Afroditte,PER n 03,25-03-1990,FD RX 6673,126507,22068
40937,M,DK ColourCat's Alibaber,PER b,25-03-1990,FD RX 6674,126507,22068
40938,F,DK ColourCat's Blue Emmy,PER a,23-07-1989,FD RX 6028,146937,56311
40939,F,DK ColourCat's Sweet Merry Rose,PER ns 22 62,25-07-1989,FD RX 7170,146937,118005
40940,M,DK Coma's Black out,MCO a 09,06-06-2009,FD LO 177582,83625,83593
40941,M,DK Coma's Kladasker,MCO a 09,06-06-2009,FD LO 177583,83625,83593
40942,F,DK Coma's Konfetti,MCO g 09,06-06-2009,FD LO 177585,83625,83593
40943,F,DK Coma's Maki,MCO a 09,06-06-2009,FD LO 177584,83625,83593
40944,F,DK Comenzini's Arlén,PER g,13-11-1989,FD LO 57874,186371,40197
40945,F,DK Comenzini's Babera,PER g,24-04-1991,FD LO 62887,186371,40197
40946,F,DK Comenzini's Barbi,PER g,24-04-1991,FD LO 62886,186371,40197
40947,M,DK Comenzini's Benni,PER e,24-04-1991,FD LO 62885,186371,40197
40948,M,DK Comenzini's Bobbi,PER e,24-04-1991,FD LO 62888,186371,40197
40949,M,DK Comenzini's Bossen,PER n,16-07-1989,FD RX REG 1352,20119,185108
40950,F,DK Comenzini's Daisy,PER w 62,05-12-1990,FD RX REG 1427,186371,185108
40951,M,DK Comenzini's Dennis,PER w 62,05-12-1990,FD RX REG 1426,186371,185108
40952,M,DK Comenzini's Dino,PER a,05-12-1990,FD RX REG 1428,186371,185108
40953,F,DK Comenzini's Ditte,PER a,05-12-1990,FD RX REG 1429,186371,185108
40954,F,DK Comenzini's Donna,PER a,05-12-1990,FD RX REG 1430,186371,185108
40955,M,DK Comenzini's Eddi,PER w 62,21-04-1991,FD RX REG 1478,40949,185108
40956,M,DK Comenzini's Elvis,PER a,21-04-1991,FD RX REG 1480,40949,185108
40957,M,DK Comenzini's Endigo,PER n,21-04-1991,FD RX REG 1481,40949,185108
40958,M,DK Comenzini's Eske,PER n,21-04-1991,FD RX REG 1479,40949,185108
40959,F,DK Comenzini's Etna,PER n,21-04-1991,FD RX REG 1482,40949,185108
40960,M,DK Comparero Benny,NFO n 09 22,23-05-2010,(DK)FD LO 200974,104177,104380
40961,M,DK Comparero Egon Olsen,NFO n 03,23-05-2010,(DK)FD LO 200973,104177,104380
40962,F,DK Comparero Yvonne,NFO a 09 22,23-05-2010,(DK)FD LO 200975,104177,104380
40963,F,DK Con Meo's Aischa,SBI a,28-09-2004,FD LO 130611,41039,41021
40964,F,DK Con Meo's Alma Azul,SBI a,12-04-2001,FD LO 109556,167920,41007
40965,F,DK Con Meo's Amanda Azul,SBI c,12-04-2001,FD LO 109558,167920,41007
40966,F,DK Con Meo's Angelina,SBI a,10-06-2012,(DK)FD LO 210952,60883,41051
40967,F,DK Con Meo's Anine,SBI n,28-09-2004,FD LO 130610,41039,41021
40968,M,DK Con Meo's Antonio,SBI n 21,10-06-2012,(DK)FD LO 210951,60883,41051
40969,M,DK Con Meo's Aros,SBI n,28-09-2004,FD LO 130609,41039,41021
40970,M,DK Con Meo's Asterix,SBI n,10-06-2012,(DK)FD LO 210950,60883,41051
40971,F,DK Con Meo's Babydoll,SBI n 21,08-10-2004,FD LO 130615,40228,167940
40972,F,DK Con Meo's Bambina,SBI b 21,08-10-2004,FD LO 130613,40228,167940
40973,M,DK Con Meo's Bambini,SBI a 21,11-06-2012,(DK)FD LO 210699,41093,97400
40974,M,DK Con Meo's Bambino,SBI n 21,11-06-2012,(DK)FD LO 210696,41093,97400
40975,F,DK Con Meo's Bébé,SBI b 21,08-10-2004,FD LO 130614,40228,167940
40976,M,DK Con Meo's Bocelli Junior,SBI b 21,08-10-2004,FD LO 130612,40228,167940
40977,M,DK Con Meo's Bosco,SBI a,11-06-2012,(DK)FD LO 210697,41093,97400
40978,M,DK Con Meo's BossaNova,SBI a 21,11-06-2012,(DK)FD LO 210698,41093,97400
40979,F,DK Con Meo's Charlina,SBI b,12-11-2004,FD LO 131468,40228,167989
40980,F,DK Con Meo's Columbine,SBI n,12-11-2004,FD LO 131467,40228,167989
40981,F,DK Con Meo's Danish Design,SBI n 21,29-04-2013,(DK)FD LO 215394,17506,97400
40982,M,DK Con Meo's Danish Dynamite,SBI a 21,29-04-2013,(DK)FD LO 215392,17506,97400
40983,M,DK Con Meo's Dee Jay,SBI n 21,17-05-2005,FD LO 134562,40228,41045
40984,F,DK Con Meo's Desirée,SBI n 21,17-05-2005,FD LO 134563,40228,41045
40985,F,DK Con Meo's Destiny,SBI a 21,29-04-2013,(DK)FD LO 215395,17506,97400
40986,M,DK Con Meo's Dumble,SBI n,29-04-2013,(DK)FD LO 215393,17506,97400
40987,M,DK Con Meo's Ecco,SBI b 21,31-05-2005,FD LO 134564,40228,41094
40988,F,DK Con Meo's Elina,SBI c 21,31-05-2005,FD LO 134566,40228,41094
40989,M,DK Con Meo's Emil,SBI a 21,09-05-2013,(DK)FD LO 215397,17506,41042
40990,F,DK Con Meo's Emina,SBI a 21,09-05-2013,(DK)FD LO 215396,17506,41042
40991,F,DK Con Meo's Enya,SBI b,31-05-2005,FD LO 134565,40228,41094
40992,F,DK Con Meo's Europa,SBI a,09-05-2013,(DK)FD LO 215398,17506,41042
40993,M,DK Con Meo's Faustino,SBI n,15-09-1996,FD LO 87055,66012,177162
40994,M,DK Con Meo's Filoni,SBI a,09-06-2005,FD LO 134567,41039,41021
40995,M,DK Con Meo's Fitou,SBI n,15-09-1996,FD LO 87056,66012,177162
40996,F,DK Con Meo's Fleurie,SBI n 21,15-09-1996,FD LO 87057,66012,177162
40997,M,DK Con Meo's Gatito,SBI n,24-06-2006,FD LO 142551,322,40991
40998,M,DK Con Meo's Gato Negro,SBI n,24-06-2006,FD LO 142552,322,40991
40999,F,DK Con Meo's Grande Chianti,SBI n 21,26-05-1997,FD LO 90197,66012,177162
41000,F,DK Con Meo's Harmony,SBI n,31-07-2006,FD LO 143459,322,40980
41001,F,DK Con Meo's Hellig Chirceline,SBI n 21,16-05-1998,FD LO 94857,194214,40996
41002,M,DK Con Meo's Hellig Chocon,SBI a,16-05-1998,FD LO 94859,194214,40996
41003,F,DK Con Meo's Hellig Cia,SBI n 21,16-05-1998,FD LO 94856,194214,40996
41004,M,DK Con Meo's Hellig Cæsar,SBI a 21,16-05-1998,FD LO 94858,194214,40996
41005,F,DK Con Meo's Hope,SBI n 21,31-07-2006,FD LO 143458,322,40980
41006,F,DK Con Meo's Iana Cilla,SBI a 21,16-11-1998,FD LO 97884,194214,40996
41007,F,DK Con Meo's Iana Feline,SBI a,16-11-1998,FD LO 97885,194214,40996
41008,M,DK Con Meo's Iana Felix,SBI n 21,16-11-1998,FD LO 97883,194214,40996
41009,F,DK Con Meo's Iana Iniko,SBI a,07-09-2006,FD LO 143242,322,41021
41010,M,DK Con Meo's Icebear Iniko,SBI a,07-09-2006,FD LO 143241,322,41021
41011,M,DK Con Meo's Iceman Iniko,SBI n,07-09-2006,FD LO 143239,322,41021
41012,M,DK Con Meo's Ixus Iniko,SBI n 21,07-09-2006,FD LO 143240,322,41021
41013,M,DK Con Meo's Jay Jay,SBI n 21,01-05-2007,FD LO 147733,40987,41045
41014,F,DK Con Meo's Jayda,SBI n 21,01-05-2007,FD LO 147734,40987,41045
41015,F,DK Con Meo's Josefine,SBI n 21,01-05-2007,FD LO 147735,40987,41045
41016,M,DK Con Meo's Julius,SBI n,12-09-1999,FD LO 101712,66012,66314
41017,M,DK Con Meo's Justin,SBI b 21,12-09-1999,FD LO 101713,66012,66314
41018,F,DK Con Meo's Kahlua,SBI n,05-05-2007,FD LO 147737,172967,40980
41019,M,DK Con Meo's Kato,SBI n,05-05-2007,FD LO 147736,172967,40980
41020,M,DK Con Meo's Kenzo,SBI n,12-10-2000,FD LO 106511,167920,167940
41021,F,DK Con Meo's Kismira,SBI n,12-10-2000,FD LO 106512,167920,167940
41022,M,DK Con Meo's Kosmo Felix,SBI n,12-10-2000,FD LO 106510,167920,167940
41023,F,DK Con Meo's Kournikova,SBI n,12-10-2000,FD LO 106513,167920,167940
41024,F,DK Con Meo's Leeyla,SBI c,06-05-2007,FD LO 147738,172967,41021
41025,F,DK Con Meo's Liva,SBI b,06-05-2007,FD LO 147740,172967,41021
41026,F,DK Con Meo's Lobelia,SBI a,12-04-2001,FD LO 109557,167920,41007
41027,F,DK Con Meo's Lulu,SBI b,06-05-2007,FD LO 147741,172967,41021
41028,F,DK Con Meo's Luna,SBI a,12-04-2001,FD LO 109555,167920,41007
41029,F,DK Con Meo's Lusia,SBI n,06-05-2007,FD LO 147739,172967,41021
41030,F,DK Con Meo's Maggie,SBI n,01-12-2007,FD LO 170246,172967,41045
41031,F,DK Con Meo's Malika,SBI n 21,01-12-2007,FD LO 170245,172967,41045
41032,F,DK Con Meo's Monique,SBI n,14-04-2001,FD LO 109559,167920,66314
41033,F,DK Con Meo's Naomi,SBI b,22-06-2008,FD LO 172584,172967,41021
41034,F,DK Con Meo's Nell,SBI n,07-05-2001,FD LO 109560,167920,167940
41035,M,DK Con Meo's Nimbus,SBI a,22-06-2008,FD LO 172582,172967,41021
41036,F,DK Con Meo's Noa Noa,SBI b,22-06-2008,FD LO 172583,172967,41021
41037,M,DK Con Meo's Nobelix,SBI b,07-05-2001,FD LO 109561,167920,167940
41038,F,DK Con Meo's Nowa,SBI n,22-06-2008,FD LO 172585,172967,41021
41039,M,DK Con Meo's Obelix,SBI c,15-05-2001,FD LO 109564,167920,167989
41040,M,DK Con Meo's Offwhite,SBI c 21,10-07-2008,FD LO 173043,41013,41009
41041,F,DK Con Meo's Olympia,SBI n,15-05-2001,FD LO 109562,167920,167989
41042,F,DK Con Meo's Only,SBI a 21,10-07-2008,FD LO 173045,41013,41009
41043,F,DK Con Meo's Oona,SBI a 21,10-07-2008,FD LO 173044,41013,41009
41044,M,DK Con Meo's Othello,SBI n,10-07-2008,FD LO 173042,41013,41009
41045,F,DK Con Meo's Pinella,SBI n 21,05-08-2001,FD LO 112311,167920,66314
41046,M,DK Con Meo's Pondus,SBI n,11-09-2008,FD LO 173764,172967,41014
41047,M,DK Con Meo's Quatro,SBI n 21,30-10-2008,FD LO 173992,172967,41045
41048,M,DK Con Meo's Quincy,SBI a,31-08-2001,FD LO 111961,167920,41023
41049,F,DK Con Meo's Quinnie,SBI n,31-08-2001,FD LO 111962,167920,41023
41050,M,DK Con Meo's Reggae,SBI n,17-05-2009,FD LO 176329,41013,41009
41051,F,DK Con Meo's Replay,SBI n 21,17-05-2009,FD LO 176332,41013,41009
41052,F,DK Con Meo's Rihanna,SBI a 21,17-05-2009,FD LO 176331,41013,41009
41053,M,DK Con Meo's Robin Hood,SBI a,19-05-2002,FD LO 115720,41039,41023
41054,M,DK Con Meo's Rolex,SBI a 21,17-05-2009,FD LO 176330,41013,41009
41055,M,DK Con Meo's Rolls Royce,SBI b,17-05-2009,FD LO 176328,41013,41009
41056,M,DK Con Meo's Romeo,SBI n,15-05-2001,FD LO 109563,167920,167989
41057,F,DK Con Meo's Roxy Brown,SBI n,19-05-2002,FD LO 115719,41039,41023
41058,M,DK Con Meo's Royal Chocolate,SBI b,19-05-2002,FD LO 115721,41039,41023
41059,F,DK Con Meo's Saramati,SBI n,10-07-2002,FD LO 117072,41039,41021
41060,F,DK Con Meo's Savanna,SBI c,10-07-2002,FD LO 117073,41039,41021
41061,F,DK Con Meo's Si Si,SBI n,17-07-2009,FD LO 176824,60883,41018
41062,F,DK Con Meo's Siesta,SBI n,17-07-2009,FD LO 176823,60883,41018
41063,M,DK Con Meo's Sirius,SBI n,10-07-2002,FD LO 117071,41039,41021
41064,M,DK Con Meo's Solo,SBI n,17-07-2009,FD LO 176821,60883,41018
41065,F,DK Con Meo's Sunrise,SBI n,17-07-2009,FD LO 176822,60883,41018
41066,M,DK Con Meo's Tic Tac,SBI c,05-08-2009,FD LO 177542,60883,41042
41067,F,DK Con Meo's Timian,SBI c 21,05-08-2009,FD LO 177544,60883,41042
41068,M,DK Con Meo's Tintin,SBI a,19-03-2003,FD LO 120806,41039,167989
41069,M,DK Con Meo's Tiny,SBI a,05-08-2009,FD LO 177541,60883,41042
41070,M,DK Con Meo's Tom Tom,SBI c 21,05-08-2009,FD LO 177543,60883,41042
41071,M,DK Con Meo's UB40,SBI n 21,22-06-2010,(DK)FD LO 200169,41013,41018
41072,F,DK Con Meo's Ultimate,SBI n 21,22-06-2010,(DK)FD LO 200168,41013,41018
41073,F,DK Con Meo's Ultra,SBI n,22-06-2010,(DK)FD LO 200170,41013,41018
41074,F,DK Con Meo's Unika,SBI b,05-04-2003,FD LO 120808,41039,167940
41075,F,DK Con Meo's Unique,SBI b,05-04-2003,FD LO 120809,41039,167940
41076,M,DK Con Meo's Utzon,SBI n,05-04-2003,FD LO 120807,41039,167940
41077,F,DK Con Meo's Valentina,SBI n,29-04-2003,FD LO 121313,41039,41045
41078,M,DK Con Meo's Valentino,SBI a,19-07-2010,(DK)FD LO 200734,60883,41009
41079,M,DK Con Meo's Valo,SBI a,19-07-2010,(DK)FD LO 200735,60883,41009
41080,F,DK Con Meo's Vela,SBI a,19-07-2010,(DK)FD LO 200736,60883,41009
41081,M,DK Con Meo's Viktor,SBI a 21,29-04-2003,FD LO 121311,41039,41045
41082,F,DK Con Meo's Vinetta,SBI n 21,29-04-2003,FD LO 121312,41039,41045
41083,F,DK Con Meo's Wannabee,SBI n 21,16-11-2010,(DK)FD LO 202199,120833,41018
41084,M,DK Con Meo's Wanobi,SBI a,02-09-2003,FD LO 123839,41039,41021
41085,F,DK Con Meo's Whoopi Goldberg,SBI c,02-09-2003,FD LO 123841,41039,41021
41086,M,DK Con Meo's Wilson Kipketer,SBI b,02-09-2003,FD LO 123840,41039,41021
41087,M,DK Con Meo's Wlady,SBI n,16-11-2010,(DK)FD LO 202200,120833,41018
41088,M,DK Con Meo's Xander,SBI a 21,06-03-2004,FD LO 126797,41039,41045
41089,F,DK Con Meo's Xantia,SBI n,06-03-2004,FD LO 126796,41039,41045
41090,M,DK Con Meo's Xantos,SBI a,06-03-2004,FD LO 126798,41039,41045
41091,M,DK Con Meo's Xray,SBI a 21,20-02-2011,(DK)FD LO 203092,120833,41061
41092,F,DK Con Meo's Xtra,SBI a 21,20-02-2011,(DK)FD LO 203094,120833,41061
41093,M,DK Con Meo's Xtreme Xfactor,SBI a 21,20-02-2011,(DK)FD LO 203093,120833,41061
41094,F,DK Con Meo's Yamina,SBI c,16-03-2004,FD LO 126799,41039,41023
41095,M,DK Con Meo's Yang,SBI a,30-04-2011,(DK)FD LO 203917,60883,41042
41096,F,DK Con Meo's Yin,SBI a 21,30-04-2011,(DK)FD LO 203918,60883,41042
41097,F,DK Con Meo's Yugo,SBI c,30-04-2011,(DK)FD LO 203919,60883,41042
41098,F,DK Con Meo's Zaffi,SBI n,19-04-2004,FD LO 127317,41039,167940
41099,M,DK Con Meo's Zamfir,SBI b,19-04-2004,FD LO 127318,41039,167940
41100,M,DK Con Meo's Zigurd,SBI a,30-03-2012,(DK)FD LO 209572,41093,41009
41101,M,DK Con Meo's Zippo,SBI b,19-04-2004,FD LO 127319,41039,167940
41102,F,DK Con Meo's Zumba,SBI a,30-03-2012,(DK)FD LO 209573,41093,41009
41103,M,DK Conclaus' Bob,SBI a,10-11-1999,FD LO 102646,106588,56945
41104,M,DK Conclaus' Max,SBI a,10-11-1999,FD LO 102645,106588,56945
41105,F,DK Constance's Kicki,BRI c 03,12-04-2007,FD LO 152036,62132,28060
41106,M,DK Constance's Kicko,BRI a 03,12-04-2007,FD LO 152037,62132,28060
41107,M,DK Constance's Killroy,BRI c,12-04-2007,FD LO 152033,62132,28060
41108,M,DK Constance's King Arthur,BRI c 03,12-04-2007,FD LO 152035,62132,28060
41109,M,DK Constance's Kiss Me Käte,BRI c 03,12-04-2007,FD LO 152034,62132,28060
41110,F,DK Constance's Kun For Sjov,BRI a 03,12-04-2007,FD LO 152038,62132,28060
41111,F,DK Constance's Abby,BRI a,15-11-1997,FD LO 92856,88936,41128
41112,M,DK Constance's Adonis,BRI a,10-01-1994,FD LO 74817,57435,60290
41113,M,DK Constance's Ajax,BRI a,10-01-1994,FD LO 74816,57435,60290
41114,M,DK Constance's Andy,BRI a,15-11-1997,FD LO 92855,88936,41128
41115,F,DK Constance's Anna,BRI a,10-01-1994,FD LO 74815,57435,60290
41116,M,DK Constance's Apollon,BRI a,10-01-1994,FD LO 74818,57435,60290
41117,M,DK Constance's Arly,BRI a,15-11-1997,FD LO 92854,88936,41128
41118,F,DK Constance's Aurora,BRI a,10-01-1994,FD LO 74814,57435,60290
41119,M,DK Constance's Bacchus,BRI a,29-11-1994,FD LO 78964,57435,60290
41120,M,DK Constance's Baldrian,BRI a,07-08-1998,FD LO 96948,88936,41128
41121,F,DK Constance's Beatrice,BRI a,07-08-1998,FD LO 96950,88936,41128
41122,F,DK Constance's Belinda,BRI a,07-08-1998,FD LO 96949,88936,41128
41123,M,DK Constance's Bellerofontes,BRI a,29-11-1994,FD LO 78965,57435,60290
41124,F,DK Constance's Bellona,BRI a,29-11-1994,FD LO 78967,57435,60290
41125,M,DK Constance's Bootes,BRI a,29-11-1994,FD LO 78966,57435,60290
41126,M,DK Constance's Bubber,BRI a,07-08-1998,FD LO 96947,88936,41128
41127,M,DK Constance's Charis,BRI a,11-11-1995,FD RX 10967,141096,60290
41128,F,DK Constance's Cleopatra,BRI a,11-11-1995,FD RX 10968,141096,60290
41129,M,DK Constance's Cæsar,BRI a,11-11-1995,FD RX 10966,141096,60290
41130,M,DK Constance's Damokles,BRI a,27-10-1996,FD RX 11682,141096,60290
41131,M,DK Constance's Demitris,BRI a,27-10-1996,FD RX 11683,141096,60290
41132,M,DK Constance's Dionysos,BRI a,27-10-1996,FD RX 11681,141096,60290
41133,M,DK Constance's Ecco,BRI a,24-10-1997,FD RX 12498,141096,60290
41134,M,DK Constance's Ephram,BRI a,24-10-1997,FD RX 12499,141096,60290
41135,M,DK Constance's Ferdinand,BRI a,03-04-1998,FD RX 12755,141096,60290
41136,F,DK Constance's Frederikke,BRI a,03-04-1998,FD RX 12756,141096,60290
41137,M,DK Constance's Gandalf,BRI a,25-09-2002,FD LO 118315,69422,188512
41138,M,DK Constance's Georg,BRI a,25-09-2002,FD LO 118313,69422,188512
41139,F,DK Constance's Georgia,BRI a,25-09-2002,FD LO 118316,69422,188512
41140,F,DK Constance's Georgina,BRI a,25-09-2002,FD LO 118317,69422,188512
41141,M,DK Constance's Gipsy,BRI a,25-09-2002,FD LO 118314,69422,188512
41142,M,DK Constance's Hamilton,BRI a,19-07-2003,FD LO 123214,69422,188512
41143,M,DK Constance's Hannibal,BRI a,19-07-2003,FD LO 123215,69422,188512
41144,M,DK Constance's Herkules,BRI a,19-07-2003,FD LO 123213,69422,188512
41145,F,DK Constance's Hertha,BRI a,19-07-2003,FD LO 123212,69422,188512
41146,F,DK Constance's Holly,BRI a,19-07-2003,FD LO 123211,69422,188512
41147,M,DK Constance's Ibrahim,BRI a,13-03-2004,FD LO 126582,69422,188512
41148,M,DK Constance's Ingolf,BRI a,13-03-2004,FD LO 126583,69422,188512
41149,F,DK Constance's Inopie,BRI a,13-03-2004,FD LO 126579,69422,188512
41150,F,DK Constance's Isabella,BRI a,13-03-2004,FD LO 126581,69422,188512
41151,F,DK Constance's Isabelle,BRI a,13-03-2004,FD LO 126580,69422,188512
41152,M,DK Constance's Janus,BRI c,20-06-2006,FD LO 142207,117248,28060
41153,F,DK Constance's Jasmin,BRI g,20-06-2006,FD LO 142211,117248,28060
41154,F,DK Constance's Jenny,BRI j,20-06-2006,FD LO 142209,117248,28060
41155,F,DK Constance's Josefine Amalie,BRI a,13-11-2004,FD LO 131744,69422,188512
41156,F,DK Constance's Julia,BRI g,20-06-2006,FD LO 142212,117248,28060
41157,F,DK Constance's Juliane,BRI g,20-06-2006,FD LO 142213,117248,28060
41158,F,DK Constance's Julie,BRI j,20-06-2006,FD LO 142208,117248,28060
41159,F,DK Constance's Juvel,BRI f,20-06-2006,FD LO 142210,117248,28060
41160,M,DK Convallaria's Aladdino,PER e 02 62,01-07-2006,FD LO 141948,8949,138179
41161,M,DK Convallaria's Antonio,PER e 02 62,01-07-2006,FD LO 141949,8949,138179
41162,M,DK Convallaria's Barry,PER n 03,11-03-2005,FD LO 132847,8949,138241
41163,F,DK Convallaria's Daizy Snefug,PER n,24-05-2006,FD LO 141947,103190,90586
41164,F,DK Convallaria's Diamant,PER e 02 62,01-07-2006,FD LO 141950,8949,138179
41165,M,DK Convallaria's Garfield,PER d,15-07-2006,FD LO 141952,103190,138241
41166,F,DK Convallaria's Lykke,PER d 03,11-03-2005,FD LO 132848,8949,138241
41167,M,DK Convallaria's Rasmus,PER n 03,15-07-2006,FD LO 141955,103190,138241
41168,F,DK Convallaria's Rosa,PER f 03,15-07-2006,FD LO 141956,103190,138241
41169,F,DK Convallaria's Safir,PER g 02 62,01-07-2006,FD LO 141951,8949,138179
41170,M,DK Convallaria's Tigerdyret,PER n,15-07-2006,FD LO 141954,103190,138241
41171,M,DK Convallaria's Tot,PER d 03,15-07-2006,FD LO 141953,103190,138241
41172,M,DK Convallaria's Valentin,PER a 03,24-05-2006,FD LO 141946,103190,90586
41173,M,DK Convoy's Chu-Chu,PER n 03,04-09-1990,FD LO 61349,182468,133160
41174,M,DK Convoy's Tonser,PER a 02 62,04-09-1990,FD LO 61351,182468,133160
41175,F,DK Convoy's Totie,PER f 03,04-09-1990,FD LO 61348,182468,133160
41176,M,DK Convoy's Trold,PER a 03,04-09-1990,FD LO 61350,182468,133160
41177,F,DK Coogan's Agent Smith,MCO f 22,06-05-2010,(DK)FD LO 179215,41225,116084
41178,F,DK Coogan's Airfield,MCO a 22,12-07-2011,(DK)FD LO 204717,41223,41352
41179,M,DK Coogan's Al Greco,MCO n 22,21-06-2009,FD LO 176570,87637,116084
41180,F,DK Coogan's Alex Munday,MCO g 24,30-11-2004,FD LO 131156,128435,41362
41181,F,DK Coogan's Amelia,MCO a,11-02-2006,FD LO 138992,37045,97601
41182,F,DK Coogan's Anastasia DeCorbary,MCO a 09 22,01-01-2010,(DK)FD LO 178107,87637,41310
41183,F,DK Coogan's Angela,MCO f 22,06-05-2010,(DK)FD LO 179217,41225,116084
41184,F,DK Coogan's Angela Sutton,MCO a 24,30-12-2005,FD LO 138260,37045,41180
41185,M,DK Coogan's Anthony DiNozzo,MCO d 22,27-12-2008,FD LO 174917,41223,156834
41186,M,DK Coogan's Archibal,MCO n 23,08-12-1999,FD LO 103240,97729,41213
41187,M,DK Coogan's Baku,MCO n 23,10-06-2008,FD LO 171807,156835,41180
41188,M,DK Coogan's Balder,MCO n 23,08-12-1999,FD LO 103241,97729,41213
41189,M,DK Coogan's Batman Forever,MCO n 22,16-06-1999,FD LO 100641,97729,41213
41190,M,DK Coogan's BB Hensley,MCO w,11-03-2009,FD LO 175220,156835,41385
41191,M,DK Coogan's Beavis,MCO w,13-04-2010,(DK)FD LO 178782,87637,41385
41192,M,DK Coogan's Beetroot,MCO n 09 22,21-06-2009,FD LO 176569,87637,116084
41193,M,DK Coogan's Bernado,MCO a 09,01-06-2011,(DK)FD LO 204070,10976,41267
41194,F,DK Coogan's Bertha,MCO n 23,13-10-1997,FD LO 92174,97746,145866
41195,M,DK Coogan's Big Willie Little,MCO n 22,06-08-2005,FD LO 135590,37045,94996
41196,M,DK Coogan's Billy Bedlam,MCO n 22,05-11-2011,(DK)FD LO 206405,87637,41346
41197,M,DK Coogan's Billy McBride,MCO n 23,15-05-2013,(DK)FD LO 214336,97657,41211
41198,F,DK Coogan's Black Widow,MCO n,19-11-2012,(DK)FD LO 212405,97657,41346
